Ticker,Last Alert Date,Close,Stop Loss,Buy Price,Target,Short_SL,Call,Status
KFBL.BO,2024-10-08,95,85.0,89.14,,112.6,Long,Open
KGDENIM.BO,2024-10-01,26,24.31,,27.22,28.35,Short,Close
KGPETRO.BO,2024-09-30,203,200.05,,217.95,230.0,Short,Close
KHADIM.NS,2024-09-27,369,281.05,,389.14,399.9,Short,Close
KHAICHEM.NS,2024-08-27,78,65.8,,95.33,98.5,Short,Close
KHANDSE.NS,2024-08-28,29,26.6,,34.2,34.9,Short,Close
KHOOBSURAT.BO,2024-10-07,1,0.88,0.83,,1.04,Short,Close
KICL.NS,2024-10-09,6129,5505.0,6064.25,,6800.0,Long,Open
KIDUJA.BO,2024-09-26,427,212.55,,448.13,460.0,Short,Close
KIFS.BO,2024-09-26,165,141.0,,183.6,185.0,Short,Close
KILITCH.NS,2024-09-13,333,317.55,,399.36,404.95,Short,Close
KIMS.BO,2024-09-18,535,350.02,,559.51,580.1,Short,Close
KINETICENG.BO,2024-08-22,171,131.05,,207.14,219.45,Short,Close
KINGFA.NS,2024-09-11,3258,1877.6,,3545.25,3577.95,Short,Close
KINGSINFR.BO,2024-10-09,154,140.0,152.08,,158.0,Long,Open
KIOCL.NS,2024-07-29,372,184.5,,461.79,474.3,Short,Close
KIRANPR.BO,2024-10-04,15,14.21,12.19,,19.78,Long,Open
KIRANSY-B.BO,2024-10-04,8,7.41,7.77,,9.5,Long,Open
KIRANVYPAR.BO,2024-10-08,269,157.25,261.5,,305.0,Long,Open
KIRIINDUS.NS,2024-10-01,353,315.05,343.05,,365.4,Long,Open
KIRLFER.BO,2024-09-24,672,541.5,,707.5,730.0,Short,Close
KIRLOSBROS.NS,2024-10-08,1748,1577.35,1665.76,,1890.0,Long,Open
KIRLOSENG.NS,2024-09-04,1144,730.0,,1387.39,1404.85,Short,Close
KIRLOSIND.NS,2024-08-21,5321,2857.6,,6034.06,6274.0,Short,Close
KIRLPNU.BO,2024-10-08,1299,1191.9,1213.83,,1372.55,Long,Open
KISAN.BO,2024-09-06,65,12.6,,75.13,76.1,Short,Close
KITEX.NS,2024-10-09,524,209.42,508.2,,575.0,Long,Open
KJMCCORP.BO,2024-09-23,79,58.55,,86.04,88.0,Short,Close
KJMCFIN.BO,2024-09-24,91,55.0,,114.74,117.74,Short,Close
KKALPANAIND.BO,2024-09-24,20,9.01,,22.94,23.16,Short,Close
KKCL.NS,2024-09-11,652,636.0,620.05,,634.45,Long,Open
KKFIN.BO,2024-07-12,58,23.06,29.4,,42.26,Long,Open
KKPLASTICK.BO,2024-08-19,44,12.85,,49.0,49.0,Short,Close
KLBRENG-B.BO,2024-10-09,413,355.25,403.67,,430.0,Long,Open
KLGCAP.BO,2024-04-22,19,10.11,10.14,,10.84,Long,Open
KMCSHIL.BO,2024-09-10,82,69.0,86.14,,91.8,Long,Open
KMFBLDR.BO,2024-09-26,8,7.27,,10.35,10.35,Short,Close
KMSUGAR.NS,2024-10-08,38,36.85,37.13,,42.6,Long,Open
KNRCON.NS,2024-09-25,319,332.9,,347.35,349.95,Short,Close
KOCL.BO,2024-08-23,2,2.01,,1.73,1.75,Short,Close
KOKUYOCMLN.NS,2024-09-20,183,126.3,,226.73,230.89,Short,Close
KOLTEPATIL.NS,2024-09-18,385,366.75,,427.76,432.0,Short,Close
KOPRAN.NS,2024-09-25,302,225.55,,350.26,369.7,Short,Close
KORE.BO,2024-09-27,9,6.06,6.28,,7.02,Long,Open
KOTAKBANK.NS,2024-09-25,1801,1729.05,,1915.6,1942.0,Short,Close
KOTARISUG.NS,2024-09-30,55,53.2,,58.18,58.9,Short,Close
KOTHARIPET.NS,2024-10-08,227,206.11,201.97,,248.0,Long,Open
KOTHARIPRO.NS,2024-08-12,161,120.8,184.82,,215.78,Long,Open
KOVAI.BO,2024-10-09,5558,5229.0,5455.89,,5598.8,Long,Open
KPEL.BO,2024-10-08,497,364.15,444.89,,510.0,Long,Open
KPIL.NS,2024-09-04,1324,601.25,,1412.11,1425.15,Short,Close
KPITTECH.NS,2024-10-01,1742,1293.05,1639.98,,1713.7,Long,Open
KPL.BO,2024-09-12,748,405.0,,850.59,859.45,Short,Close
KPRMILL.NS,2024-09-25,944,818.7,,1014.78,1053.0,Short,Close
KRBL.NS,2024-09-17,287,258.15,,321.54,327.6,Short,Close
KREBSBIO.NS,2024-09-16,79,61.0,,96.77,97.68,Short,Close
KRETTOSYS.BO,2024-09-30,1,0.8,1.13,,1.13,Long,Open
KRIDHANINF.NS,2024-10-08,5,4.01,4.1,,4.63,Long,Open
KRISHANA.NS,2024-10-09,233,215.0,226.62,,234.79,Long,Open
KRISHNA.BO,2024-10-01,78,79.0,78.67,,83.68,Long,Open
KRISHNACAP.BO,2024-10-07,29,22.05,26.74,,29.19,Long,Open
KRITIKA.NS,2024-10-09,15,13.7,14.06,,22.7,Long,Open
KRITINUT.BO,2024-09-17,138,94.0,,153.65,154.2,Short,Close
KRYPTONQ.BO,2024-10-09,59,37.1,58.47,,62.4,Long,Open
KSB.NS,2024-07-26,890,402.67,,997.96,1025.1,Short,Close
KSCL.NS,2024-09-10,897,618.5,,1190.31,1201.0,Short,Close
KSE.BO,2024-09-30,2476,1550.0,2385.0,,2445.0,Long,Open
KSHITIJPOL.NS,2024-10-08,6,5.4,,6.65,6.8,Short,Close
KSL.NS,2024-09-24,827,858.55,,880.96,887.4,Short,Close
KSOLVES.NS,2024-08-28,1013,1020.45,,1082.9,1095.0,Short,Close
KTIL.BO,2024-08-27,89,71.22,,104.4,108.08,Short,Close
KTKBANK.NS,2024-09-23,225,216.33,,241.05,243.2,Short,Close
KUANTUM.NS,2024-07-04,134,148.85,,176.96,180.0,Short,Close
KUNSTOFF.BO,2024-10-01,32,24.2,,32.38,32.84,Short,Close
KUSHIND.BO,2024-09-17,9,5.86,,11.71,11.71,Short,Close
KUWERIN.BO,2024-10-04,20,12.2,19.04,,21.63,Long,Open
KZLFIN.BO,2024-10-09,35,30.47,34.11,,38.9,Long,Open
L&TFH.NS,2024-09-04,78,73.15,,82.34,82.63,Short,Close
LACTOSE.BO,2024-07-29,145,56.53,,179.21,181.95,Short,Close
LADDERUP.BO,2024-10-07,49,28.52,,51.0,52.02,Short,Close
LAFFANSQ.BO,2024-10-08,46,39.16,41.76,,52.9,Long,Open
LAGNAM.NS,2024-09-13,113,124.25,,127.81,129.75,Short,Close
LAHL.BO,2024-10-09,8,6.73,7.88,,8.43,Long,Open
LAHOTIOV.BO,2024-09-18,44,34.0,,47.45,48.35,Short,Close
LAKHOTIA.BO,2024-09-24,35,34.32,27.51,,27.56,Long,Open
LAKPRE.NS,2024-09-20,7,3.7,,7.42,7.42,Short,Close
LAKSELEC.BO,2024-09-13,1372,1239.0,,1454.5,1464.0,Short,Close
LAKSHMIMIL.BO,2024-09-09,6722,3350.0,,7668.75,7775.0,Short,Close
LAL.BO,2024-10-08,29,20.5,25.8,,35.9,Long,Open
LALPATHLAB.NS,2024-10-01,3606,1943.7,3332.7,,3421.5,Long,Open
LAMBODHARA.NS,2024-08-22,166,151.6,,198.88,205.0,Short,Close
LANCER.BO,2024-09-26,33,44.01,,38.91,52.26,Short,Close
LANCORHOL.BO,2024-09-25,39,38.55,,44.83,45.6,Short,Close
LAOPALA.NS,2024-09-17,344,290.4,,381.38,384.5,Short,Close
LASA.NS,2024-10-09,28,24.47,26.88,,30.3,Long,Open
LATIMMETAL.BO,2024-09-27,16,13.21,,18.92,19.26,Short,Close
LATTEYS.NS,2024-10-04,39,18.4,,42.1,43.13,Short,Close
LAURUSLABS.NS,2024-10-09,454,427.05,445.44,,518.0,Long,Open
LAXMICOT.NS,2024-09-23,34,28.27,,39.69,40.39,Short,Close
LAXMIMACH.NS,2024-09-30,17325,14325.0,,18368.76,19199.95,Short,Close
LCCINFOTEC.NS,2024-10-07,8,7.42,,9.19,9.19,Short,Close
LEADFIN.BO,2024-09-27,22,12.35,,25.6,25.8,Short,Close
LEENEE.BO,2024-10-08,12,10.5,11.24,,12.3,Long,Open
LEHAR.BO,2024-10-09,215,196.75,211.16,,241.7,Long,Open
LEMONTREE.NS,2024-09-03,121,122.15,,134.65,137.69,Short,Close
LERTHAI.BO,2024-09-27,490,,445.4,,490.0,Long,Open
LESHAIND.BO,2024-10-03,2,2.24,,2.36,2.38,Short,Close
LFIC.NS,2024-10-01,283,198.05,,359.45,372.0,Short,Close
LGBBROSLTD.NS,2024-09-03,1335,1102.0,,1476.3,1574.8,Short,Close
LGBFORGE.NS,2024-07-24,12,8.8,10.96,,13.08,Long,Open
LGHL.NS,2024-09-27,290,245.0,,323.76,330.0,Short,Close
LIBAS.NS,2024-10-01,18,16.3,,20.44,20.65,Short,Close
LIBERTSHOE.NS,2024-09-24,499,363.6,,519.45,527.6,Short,Close
LIBORDFIN.BO,2024-10-04,20,17.95,16.9,,22.03,Long,Open
LICHSGFIN.NS,2024-09-13,617,544.8,,723.89,730.8,Short,Close
LICNETFN50.BO,2024-08-07,275,201.88,266.28,,281.46,Long,Open
LICNETFSEN.BO,2024-10-07,935,865.0,,957.25,1000.0,Short,Close
LIKHITHA.NS,2024-08-28,382,236.05,,447.0,452.0,Short,Close
LIMECHM.BO,2024-10-03,31,24.16,,32.65,33.4,Short,Close
LINC.NS,2024-09-26,625,569.8,,759.25,768.0,Short,Close
LINCOLN.NS,2024-10-08,685,660.9,664.75,,720.4,Long,Open
LINDEINDIA.NS,2024-09-25,8217,7540.9,,8662.75,8744.75,Short,Close
LINKPH.BO,2024-08-22,42,42.6,,48.8,50.9,Short,Close
LIPPISYS.BO,2024-10-03,22,15.11,,23.48,24.66,Short,Close
LKPFIN.BO,2024-08-29,210,140.6,,233.92,239.15,Short,Close
LKPSEC.BO,2024-10-08,23,19.45,22.13,,24.9,Long,Open
LLFICL.BO,2024-08-12,8,1.98,3.79,,3.94,Long,Open
LLOYDSME.NS,2024-10-08,983,674.8,902.02,,998.5,Long,Open
LODHA.BO,2024-09-23,1209,1362.05,,1424.55,1439.25,Short,Close
LOKESHMACH.NS,2024-10-03,391,342.6,371.96,,398.85,Long,Open
LONTE.BO,2024-10-04,48,41.5,,54.17,55.98,Short,Close
LOOKS.BO,2024-10-08,5,4.86,5.01,,5.36,Long,Open
LORDSCHLO.BO,2024-10-09,139,121.9,133.79,,141.2,Long,Open
LORDSHOTL.BO,2024-10-03,19,15.8,,19.7,20.09,Short,Close
LOTUSCHO.BO,2024-09-18,1992,305.2,1446.53,,2608.65,Long,Open
LOTUSEYE.NS,2024-09-30,75,52.35,,87.75,90.98,Short,Close
LOVABLE.NS,2024-10-09,140,127.35,135.08,,193.6,Long,Open
LOYAL.BO,2024-10-09,294,247.35,279.88,,307.95,Long,Open
LOYALTEX.BO,2024-10-09,533,497.55,,552.5,593.0,Short,Close
LPDC.NS,2024-10-01,10,9.79,,11.1,11.34,Short,Close
LT.NS,2024-09-23,3487,3460.0,,3816.35,3838.8,Short,Close
LTFOODS.NS,2024-09-17,399,186.3,,443.96,447.95,Short,Close
LTTS.NS,2024-08-29,5218,5100.0,,5907.11,6000.0,Short,Close
LUDLOWJUT.BO,2024-10-04,158,80.0,144.63,,177.0,Long,Open
LUHARUKA.BO,2024-09-03,4,3.68,,5.86,5.9,Short,Close
LUMAXIND.NS,2024-09-05,2472,2130.0,,2949.73,2979.2,Short,Close
LUMAXTECH.NS,2024-09-23,564,424.05,,590.89,596.25,Short,Close
LUPIN.NS,2024-10-08,2286,1493.3,2174.95,,2240.0,Long,Open
LUXIND.NS,2024-10-04,2082,2117.0,,2243.77,2299.8,Short,Close
LWSKNIT.BO,2024-09-30,42,41.8,,46.5,47.5,Short,Close
LXCHEM.NS,2024-09-10,276,224.95,,320.93,323.2,Short,Close
LXMIATO.BO,2024-10-01,2729,1822.0,,2869.5,3232.9,Short,Close
LYKALABS.NS,2024-09-05,141,104.9,,166.01,168.35,Short,Close
LYKISLTD.BO,2024-10-04,48,40.74,,50.58,52.1,Short,Close
LYPSAGEMS.NS,2024-10-09,8,7.37,7.65,,9.49,Long,Open
M&M.NS,2024-10-08,3153,16.57,3093.73,,3222.1,Long,Open
M&MFIN.NS,2024-09-26,286,16.57,,338.46,341.9,Short,Close
MAANALU.NS,2024-10-08,205,111.4,165.85,,195.0,Long,Open
MACPLASQ.BO,2024-09-16,232,219.0,,282.35,311.0,Short,Close
MACPOWER.NS,2024-10-08,1234,1232.1,1186.4,,1397.3,Long,Open
MADHAV.NS,2024-10-09,54,50.71,53.58,,55.89,Long,Open
MADHAVIPL.BO,2024-09-05,16,8.75,,23.9,23.9,Short,Close
MADHUCON.NS,2024-09-30,12,12.25,,13.31,13.6,Short,Close
MADHUDIN.BO,2024-08-23,54,60.81,,61.66,62.99,Short,Close
MADRASFERT.NS,2024-09-18,100,77.9,,108.36,109.63,Short,Close
MAFATIND.BO,2024-09-05,161,97.2,178.76,,189.9,Long,Open
MAGADSUGAR.NS,2024-09-23,884,580.05,,961.58,972.0,Short,Close
MAGNAELQ.BO,2024-09-19,882,,766.0,,910.0,Long,Open
MAGNUM.NS,2024-10-09,49,41.65,46.4,,52.6,Long,Open
MAHAANF.BO,2024-09-16,64,34.03,,75.49,77.31,Short,Close
MAHABANK.NS,2024-07-15,55,26.8,,68.47,69.7,Short,Close
MAHACORP.BO,2024-10-07,1,0.76,,0.83,0.86,Short,Close
MAHALXSE.BO,2024-10-04,10,9.93,,10.59,11.88,Short,Close
MAHAPEXLTD.NS,2024-08-22,158,132.55,184.96,,218.35,Long,Open
MAHASTEEL.NS,2024-09-26,211,96.15,191.4,,205.3,Long,Open
MAHEPC.NS,2024-09-02,129,114.0,,146.35,147.7,Short,Close
MAHESHWARI.NS,2024-08-02,64,65.2,,77.63,80.0,Short,Close
MAHLIFE.NS,2024-09-25,503,555.0,,570.78,579.0,Short,Close
MAHLOG.NS,2024-09-23,489,399.25,,511.01,513.95,Short,Close
MAHSCOOTER.NS,2024-10-08,11472,8490.6,10947.0,,12788.0,Long,Open
MAHSEAMLES.NS,2024-08-27,616,776.5,,690.31,702.9,Short,Close
MAINFRA.BO,2024-10-07,28,22.91,,33.34,34.78,Short,Close
MAITHANALL.NS,2024-09-23,1078,1111.1,,1226.95,1240.0,Short,Close
MAITRI.BO,2024-09-02,49,23.39,36.57,,38.64,Long,Open
MAJESAUT.BO,2024-10-08,439,315.0,409.24,,467.7,Long,Open
MAKERSL.BO,2024-08-23,147,122.4,,172.76,176.5,Short,Close
MAL.BO,2024-09-27,3,1.67,,3.05,3.05,Short,Close
MALLCOM.BO,2024-09-24,1407,937.2,,1653.52,1674.7,Short,Close
MALUPAPER.NS,2024-10-03,49,34.0,47.08,,54.51,Long,Open
MANAKALUCO.NS,2024-10-01,32,27.35,,33.62,34.14,Short,Close
MANAKCOAT.NS,2024-09-27,69,57.0,63.28,,72.0,Long,Open
MANAKSIA.NS,2024-09-30,98,90.35,,107.6,109.0,Short,Close
MANAKSTEEL.NS,2024-09-30,67,50.77,,69.21,70.02,Short,Close
MANALIPETC.NS,2024-08-27,77,57.1,,94.96,96.0,Short,Close
MANAPPURAM.NS,2024-09-16,191,156.1,,213.84,216.5,Short,Close
MANGALAM.NS,2024-09-17,122,95.0,,138.9,140.5,Short,Close
MANGCHEFER.NS,2024-09-27,135,116.19,126.72,,130.9,Long,Open
MANGIND.BO,2024-09-18,4,3.88,3.88,,4.32,Long,Open
MANGLMCEM.NS,2024-09-02,834,617.9,,1070.86,1083.0,Short,Close
MANINDS.NS,2024-10-09,352,313.8,348.25,,361.0,Long,Open
MANINFRA.NS,2024-09-27,190,178.0,,200.82,202.66,Short,Close
MANJEERA.BO,2024-09-23,41,38.95,,44.35,44.88,Short,Close
MANOMAY.BO,2024-09-17,213,166.35,,242.39,244.85,Short,Close
MANORAMA.BO,2024-10-08,879,752.2,792.3,,857.75,Long,Open
MANORG.BO,2024-09-09,512,269.0,,687.85,692.8,Short,Close
MANSIFIN.BO,2024-10-04,109,43.0,,127.08,127.1,Short,Close
MANUGRAPH.NS,2024-10-08,24,20.01,22.97,,26.99,Long,Open
MARALOVER.NS,2024-08-27,77,61.0,,85.99,89.0,Short,Close
MARATHON.NS,2024-09-27,643,337.7,,714.2,736.9,Short,Close
MARBU.BO,2024-10-03,50,51.29,,54.2,55.55,Short,Close
MARGOFIN.BO,2024-10-04,50,41.76,,55.0,55.0,Short,Close
MARICO.NS,2024-09-04,698,486.3,636.66,,692.8,Long,Open
MARINE.NS,2024-10-04,230,217.65,,230.0,234.85,Short,Close
MARIS.BO,2024-09-27,39,35.9,38.2,,40.0,Long,Open
MARKSANS.NS,2024-10-09,297,130.0,290.44,,306.75,Long,Open
MARSHALL.NS,2024-10-04,34,30.4,33.78,,38.49,Long,Open
MARSONS.BO,2024-10-09,333,37.54,318.07,,355.0,Long,Open
MARUTI.NS,2024-10-01,12761,11561.45,,13225.35,13541.65,Short,Close
MARUTISE.BO,2024-09-16,10,7.77,9.45,,9.45,Long,Open
MASFIN.NS,2024-09-24,283,279.4,,303.38,305.0,Short,Close
MASKINVEST.NS,2024-10-08,108,68.6,95.36,,132.47,Long,Open
MASTEK.NS,2024-08-26,2702,2615.1,,3031.6,3050.0,Short,Close
MATHEWE.BO,2024-10-04,13,6.82,,13.59,13.59,Short,Close
MATRIMONY.NS,2024-10-08,803,732.2,756.16,,785.0,Long,Open
MAWANASUG.NS,2024-10-01,116,101.0,,127.25,129.35,Short,Close
MAXHEALTH.NS,2024-10-08,962,836.6,925.72,,1118.0,Long,Open
MAXHEIGHTS.BO,2024-10-04,44,41.5,40.24,,49.11,Long,Open
MAXIMUS.BO,2024-07-30,18,13.4,,20.27,20.99,Short,Close
MAXIND.NS,2024-10-07,259,233.0,239.74,,268.1,Long,Open
MAXVIL.BO,2023-07-28,216,121.6,192.97,,202.2,Long,Open
MAYUKH.BO,2024-09-27,8,5.97,,8.84,8.95,Short,Close
MAYURFL.BO,2024-10-01,13,,,14.85,16.49,Short,Close
MAYURUNIQ.NS,2024-10-09,613,558.55,598.39,,619.95,Long,Open
MAZDA.NS,2024-09-27,1357,1240.0,1262.13,,1450.0,Long,Open
MAZDOCK.NS,2024-09-20,4087,2090.0,4114.86,,4423.0,Long,Open
MBAPL.NS,2024-06-20,212,274.5,,249.24,254.52,Short,Close
MBECL.NS,2024-10-01,5,4.9,,5.76,5.9,Short,Close
MBLINFRA.NS,2024-10-04,62,58.55,58.45,,65.55,Long,Open
MCCHRLS-B.BO,2024-09-18,579,405.0,,614.26,621.6,Short,Close
MCDOWELL-N.NS,2024-06-19,1463,981.35,1254.63,,1334.85,Long,Open
MCL.NS,2024-08-27,37,31.3,,41.65,44.3,Short,Close
MCLEODRUSS.NS,2024-10-03,32,25.0,,35.5,36.17,Short,Close
MCX.BO,2024-08-07,6102,1539.1,4203.4,,4399.0,Long,Open
MCX.NS,2024-08-07,5309,3075.25,4202.29,,4400.0,Long,Open
MDRNSTL.BO,2024-09-20,22,18.21,,26.66,36.2,Short,Close
MEDICAMEQ.BO,2024-10-01,554,377.0,,589.02,598.35,Short,Close
MEDICAPQ.BO,2024-08-28,50,40.56,,57.13,59.0,Short,Close
MEDICO.BO,2024-10-01,49,36.0,,51.77,52.02,Short,Close
MEDINOV.BO,2024-09-19,39,33.0,37.14,,39.0,Long,Open
MEERA.BO,2024-10-07,128,39.51,,134.95,138.05,Short,Close
MEFCOMCAP.BO,2024-09-30,24,13.6,20.21,,24.14,Long,Open
MEGACOR.BO,2024-10-09,4,2.61,3.59,,4.49,Long,Open
MEGASOFT.NS,2024-09-25,65,63.55,,75.05,76.9,Short,Close
MEGASTAR.BO,2024-09-25,252,215.05,279.35,,319.25,Long,Open
MEGRISOFT.BO,2024-10-04,117,111.1,116.54,,122.65,Long,Open
MEHAI.BO,2024-06-27,100,12.3,27.28,,31.11,Long,Open
MEHIF.BO,2024-09-23,36,26.88,,39.22,39.75,Short,Close
MELSTAR.NS,2024-08-09,4,100.0,,230.5,231.0,Short,Close
MENNPIS.BO,2024-09-17,81,75.0,,85.84,89.2,Short,Close
MENONBE.NS,2024-09-25,122,122.0,,137.32,139.95,Short,Close
MEP.NS,2024-08-09,4,11.95,,8.88,8.89,Short,Close
MERCANTILE.BO,2024-10-09,26,23.1,25.65,,26.49,Long,Open
MERCURYLAB.BO,2024-10-08,1063,921.0,1018.75,,1135.0,Long,Open
METALCO.BO,2024-09-30,83,78.0,,89.07,93.0,Short,Close
METALFORGE.NS,2024-09-24,4,4.05,4.05,,4.75,Long,Open
METROGLOBL.BO,2024-09-16,182,129.0,,206.71,209.95,Short,Close
METROPOLIS.NS,2024-08-16,2289,1450.0,2007.64,,2137.8,Long,Open
METSL.BO,2024-10-09,130,122.0,130.02,,145.0,Long,Open
MFLINDIA.BO,2024-08-23,1,0.53,,0.79,0.8,Short,Close
MFSL.NS,2024-08-22,1190,854.25,1047.36,,1061.95,Long,Open
MGEL.NS,2024-10-08,26,23.11,23.38,,26.0,Long,Open
MGL.NS,2024-09-26,1820,1180.35,,1974.28,1988.0,Short,Close
MHLXMIRU.BO,2024-08-23,167,259.6,,185.27,209.2,Short,Close
MHRIL.NS,2024-09-05,392,368.0,,433.46,435.95,Short,Close
MIDEASTP.BO,2024-09-30,11,7.85,8.3,,8.86,Long,Open
MIDHANI.NS,2024-09-25,380,436.65,,400.76,405.5,Short,Close
MILESTONE.BO,2024-10-07,32,28.23,,33.42,34.38,Short,Close
MILLENNIUM.BO,2024-09-27,3,2.14,,2.9,2.9,Short,Close
MINAXI.BO,2024-09-19,2,2.28,,2.54,2.54,Short,Close
MINDACORP.NS,2024-09-26,578,460.1,,616.33,623.8,Short,Close
MINDTECK.NS,2024-09-17,265,229.2,,339.2,344.0,Short,Close
MINFY.BO,2024-10-09,9,7.78,,9.01,9.21,Short,Close
MINID.BO,2024-10-01,160,17.1,140.65,,153.9,Long,Open
MINOLTAF.BO,2024-09-23,8,6.6,,9.39,9.49,Short,Close
MIRCELECTR.NS,2024-10-07,23,19.96,,23.19,30.26,Short,Close
MIRZAINT.NS,2024-09-18,44,39.55,,46.97,47.99,Short,Close
MISHKA.BO,2024-09-13,64,31.56,58.72,,63.05,Long,Open
MISHTANN.BO,2024-07-09,14,7.09,,18.47,18.6,Short,Close
MITCON.NS,2024-08-20,121,74.87,,143.72,148.19,Short,Close
MITSHI.BO,2024-09-25,18,17.32,17.37,,18.24,Long,Open
MITSU.BO,2024-08-21,135,165.2,,146.71,148.2,Short,Close
MITTAL.NS,2024-09-30,2,1.71,,2.26,2.29,Short,Close
MIVENMACH.BO,2024-09-24,96,89.35,,109.08,109.91,Short,Close
MKEXIM.BO,2024-09-10,89,65.2,,95.74,97.45,Short,Close
MKPL.NS,2024-10-09,9,8.5,9.02,,9.34,Long,Open
MKTCREAT.BO,2024-09-17,17,9.5,,18.26,18.65,Short,Close
MLKFOOD.BO,2024-09-09,139,490.0,,173.21,176.9,Short,Close
MMFL.NS,2024-08-23,573,424.0,,613.15,618.8,Short,Close
MMP.NS,2024-09-23,363,242.7,,399.25,402.0,Short,Close
MMRUBBR-B.BO,2024-08-23,95,102.0,,106.0,108.34,Short,Close
MMTC.NS,2024-10-09,85,80.05,85.05,,97.3,Long,Open
MMWL.BO,2024-09-23,21,16.0,,26.56,27.5,Short,Close
MNIL.BO,2024-09-26,21,15.0,24.05,,26.35,Long,Open
MODAIRY.BO,2024-09-26,56,47.55,,60.62,60.66,Short,Close
MODINATUR.BO,2024-09-09,402,194.0,309.34,,322.35,Long,Open
MODINSU.BO,2024-10-08,158,133.0,151.99,,172.95,Long,Open
MODIPON.BO,2024-09-05,52,34.2,,72.84,72.84,Short,Close
MODIRUBBER.NS,2024-09-10,129,79.1,,154.35,154.54,Short,Close
MODRNSH.BO,2024-09-27,51,5.7,47.99,,51.99,Long,Open
MODWOOL.BO,2024-09-25,66,55.3,65.55,,65.55,Long,Open
MOHITE.BO,2024-10-03,61,46.35,,65.62,75.0,Short,Close
MOHITIND.NS,2024-09-11,28,19.3,,29.32,29.8,Short,Close
MOHITPPR.BO,2024-10-04,37,37.0,37.38,,40.8,Long,Open
MOIL.NS,2024-09-30,378,393.5,,410.9,413.95,Short,Close
MOKSH.NS,2024-10-09,20,17.7,18.98,,25.25,Long,Open
MOL.NS,2024-09-05,96,75.75,,111.91,113.05,Short,Close
MOLDTECH.NS,2024-10-08,230,221.1,216.38,,250.0,Long,Open
MOLDTKPAC.NS,2024-09-04,732,743.0,,810.8,819.3,Short,Close
MONARCH.BO,2024-09-12,375,226.4,,463.84,470.13,Short,Close
MONGIPA.BO,2024-10-04,63,44.0,,63.25,64.5,Short,Close
MONTECARLO.NS,2024-09-17,829,565.0,,840.14,866.5,Short,Close
MORARJEE.NS,2024-08-30,11,17.0,,15.37,15.37,Short,Close
MORARKFI.BO,2024-09-11,153,135.0,,185.6,188.0,Short,Close
MOREPENLAB.NS,2024-10-09,87,77.57,85.49,,89.5,Long,Open
MORGAN.BO,2024-10-01,62,43.05,60.15,,67.65,Long,Open
MORGANITE.BO,2024-10-09,1711,1639.5,1696.18,,1770.0,Long,Open
MOSCHIP.BO,2024-09-13,228,128.1,,273.55,273.55,Short,Close
MOTILALOFS.NS,2024-10-08,786,691.15,711.95,,758.0,Long,Open
MOTOGENFIN.NS,2024-09-25,38,31.25,,46.02,46.75,Short,Close
MPAGI.BO,2024-10-01,10,9.89,9.89,,10.38,Long,Open
MPHASIS.NS,2024-09-17,2899,2187.0,,3169.19,3187.8,Short,Close
MPILCORPL.BO,2024-09-30,624,506.0,582.0,,623.0,Long,Open
MPL.BO,2024-09-19,13,13.2,13.74,,15.95,Long,Open
MPSLTD.NS,2024-09-30,2025,1888.0,,2146.5,2165.9,Short,Close
MRF.NS,2024-09-27,132583,116347.85,,141382.19,142383.91,Short,Close
MRO-TEK.NS,2024-09-19,104,73.9,,124.64,126.8,Short,Close
MRPL.NS,2024-08-23,177,49.25,,218.18,219.99,Short,Close
MSL.BO,2024-08-09,239,210.0,,271.76,277.0,Short,Close
MSPL.NS,2024-10-01,54,22.45,52.84,,64.52,Long,Open
MSRINDIA.BO,2024-10-07,8,7.11,7.69,,8.75,Long,Open
MSTCLTD.NS,2024-10-09,708,600.1,661.89,,738.5,Long,Open
MTARTECH.NS,2024-10-08,1784,1670.45,1655.41,,1860.0,Long,Open
MTEDUCARE.NS,2024-09-06,3,3.15,,4.54,4.74,Short,Close
MTNL.NS,2024-10-03,51,53.3,,56.32,57.38,Short,Close
MTPL.BO,2024-10-09,33,31.6,32.13,,36.48,Long,Open
MUKANDLTD.NS,2024-09-20,157,156.2,,171.52,175.9,Short,Close
MUKATPIP.BO,2024-10-03,19,17.67,,20.81,22.35,Short,Close
MUKESHB.BO,2024-10-09,143,131.0,140.79,,150.0,Long,Open
MUKTA.BO,2024-10-04,4,3.45,3.74,,4.04,Long,Open
MUKTAARTS.NS,2024-09-27,88,59.85,96.22,,116.79,Long,Open
MUL.BO,2024-10-08,14,13.65,12.67,,15.75,Long,Open
MULLER.BO,2024-09-26,367,234.5,268.29,,286.95,Long,Open
MULTIBASE.BO,2024-09-05,269,225.0,,308.75,315.0,Short,Close
MUNJALAU.NS,2024-10-08,129,82.0,118.38,,127.0,Long,Open
MUNJALSHOW.NS,2024-09-20,162,154.41,168.55,,178.5,Long,Open
MUNOTHFI.BO,2024-09-24,65,61.11,64.9,,64.9,Long,Open
MURUDCERA.NS,2024-09-16,54,39.95,,64.31,65.2,Short,Close
MUTHOOTCAP.NS,2024-10-08,367,291.0,357.49,,401.7,Long,Open
MUTHOOTFIN.NS,2024-09-27,1934,1664.6,,2060.4,2069.8,Short,Close
MYSORPETRO.BO,2024-10-08,233,216.5,230.9,,244.0,Long,Open
